   201572700.000   -54153189.655    -6320884.702    71739974.255   -247.381  -1626.180   1098.866 2004.388026  5 22  0 25  0
   201573000.000   -54226080.361    -6808580.263    72067878.736   -238.572  -1625.112   1087.177 2004.388035  5 22  0 30  0
   201573300.000   -54296341.405    -7295945.364    72392288.402   -229.850  -1623.978   1075.567 2004.388045  5 22  0 35  0
   201573600.000   -54363998.726    -7782960.320    72713226.643   -221.213  -1622.778   1064.034 2004.388054  5 22  0 40  0
   201573900.000   -54429077.876    -8269605.909    73030716.577   -212.662  -1621.515   1052.578 2004.388064  5 22  0 45  0
   201574200.000   -54491604.028    -8755863.352    73344781.057   -204.193  -1620.191   1041.198 2004.388073  5 22  0 50  0
   201574500.000   -54551601.979    -9241714.306    73655442.669   -195.807  -1618.806   1029.892 2004.388082  5 22  0 55  0
   201574800.000   -54609096.161    -9727140.847    73962723.742   -187.501  -1617.362   1018.661 2004.388092  5 22  1  0  0
   201575100.000   -54664110.648   -10212125.463    74266646.342   -179.275  -1615.860   1007.502 2004.388101  5 22  1  5  0
   201575400.000   -54716669.161   -10696651.037    74567232.286   -171.128  -1614.301    996.416 2004.388111  5 22  1 10  0
   201575700.000   -54766795.077   -11180700.839    74864503.137   -163.058  -1612.688    985.401 2004.388120  5 22  1 15  0
   201576000.000   -54814511.432   -11664258.517    75158480.208   -155.064  -1611.021    974.457 2004.388130  5 22  1 20  0
   201576300.000   -54859840.931   -12147308.080    75449184.570   -147.145  -1609.301    963.583 2004.388139  5 22  1 25  0
   201576600.000   -54902805.955   -12629833.895    75736637.051   -139.301  -1607.529    952.778 2004.388149  5 22  1 30  0
   201576900.000   -54943428.561   -13111820.674    76020858.239   -131.529  -1605.707    942.041 2004.388158  5 22  1 35  0
   201577200.000   -54981730.496   -13593253.463    76301868.488   -123.829  -1603.836    931.372 2004.388168  5 22  1 40  0
   201577500.000   -55017733.198   -14074117.637    76579687.917   -116.201  -1601.917    920.769 2004.388177  5 22  1 45  0
   201577800.000   -55051457.802   -14554398.885    76854336.416   -108.642  -1599.950    910.232 2004.388187  5 22  1 50  0
   201578100.000   -55082925.148   -15034083.209    77125833.649   -101.152  -1597.938    899.760 2004.388196  5 22  1 55  0
   201578400.000   -55112155.785   -15513156.907    77394199.056    -93.730  -1595.880    889.353 2004.388206  5 22  2  0  0
   201578700.000   -55139169.974   -15991606.572    77659451.855    -86.376  -1593.778    879.009 2004.388215  5 22  2  5  0
